EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,BusinessTravel,DistanceFromHome,PercentSalaryHike,StockOptionLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
162,30,Female,Married,Bachelor,Medical,Research & Development,Sales Executive,2,23800,Non-Travel,15,18,3,4.0,9.0,2,5,1,4,High,Very High,Bad,Medium,Excellent,No
163,29,Female,Married,Bachelor,Medical,Research & Development,Manufacturing Director,3,194310,Travel_Rarely,8,11,0,1.0,10.0,3,10,0,7,Medium,High,Better,High,Excellent,No
164,29,Male,Married,Master,Life Sciences,Research & Development,Research Scientist,3,17900,Travel_Rarely,19,16,1,5.0,6.0,4,2,1,1,High,Medium,Best,Medium,Excellent,Yes
165,19,Male,Single,Bachelor,Medical,Research & Development,Sales Executive,1,76440,Travel_Rarely,4,15,2,1.0,1.0,2,1,0,0,Low,Very High,Best,High,Excellent,Yes
166,30,Female,Married,Master,Life Sciences,Research & Development,Research Scientist,3,51310,Non-Travel,2,15,1,0.0,10.0,2,9,7,8,High,Low,Better,High,Excellent,No
167,57,Male,Divorced,College,Life Sciences,Research & Development,Research Scientist,4,63060,Travel_Rarely,2,12,1,3.0,32.0,3,1,0,0,Low,Very High,Good,High,Excellent,No
168,50,Female,Married,Master,Life Sciences,Sales,Manager,3,47870,Travel_Rarely,10,12,0,0.0,28.0,3,27,15,7,Medium,High,Better,High,Excellent,No
169,30,Male,Single,College,Life Sciences,Sales,Laboratory Technician,3,188800,Non-Travel,10,22,1,0.0,12.0,3,11,6,7,High,Very High,Good,High,Outstanding,No
170,60,Female,Married,Bachelor,Life Sciences,Research & Development,Laboratory Technician,4,23390,Travel_Frequently,16,20,0,4.0,22.0,4,18,13,11,High,Low,Best,High,Outstanding,No
171,47,Male,Divorced,Bachelor,Technical Degree,Research & Development,Manufacturing Director,5,135700,Travel_Rarely,1,16,2,5.0,20.0,2,5,0,4,Low,Very High,Better,Medium,Excellent,No
172,46,Male,Married,Below College,Technical Degree,Sales,Laboratory Technician,1,67120,Travel_Rarely,4,21,1,6.0,26.0,3,3,0,1,Low,High,Bad,Medium,Outstanding,No
173,35,Female,Single,College,Medical,Research & Development,Laboratory Technician,2,54060,Travel_Rarely,15,12,1,0.0,6.0,2,5,4,3,Very High,High,Better,High,Excellent,No
174,54,Male,Single,Master,Medical,Research & Development,Human Resources,2,89380,Travel_Rarely,2,11,3,7.0,19.0,2,1,0,0,High,High,Better,High,Excellent,No
175,34,Male,Divorced,College,Life Sciences,Sales,Laboratory Technician,1,24390,Travel_Rarely,8,11,2,3.0,14.0,2,7,5,7,Very High,High,Better,Very High,Excellent,No
176,46,Male,Married,Bachelor,Life Sciences,Research & Development,Healthcare Representative,1,88370,Travel_Rarely,2,18,0,2.0,15.0,3,3,1,2,High,Very High,Better,Medium,Excellent,No
177,31,Male,Divorced,Bachelor,Life Sciences,Research & Development,Research Director,2,53430,Travel_Rarely,7,14,1,1.0,13.0,3,13,0,8,High,Medium,Best,High,Excellent,No
178,33,Female,Married,Bachelor,Life Sciences,Research & Development,Research Director,4,67280,Travel_Rarely,10,22,0,7.0,15.0,2,7,7,7,Medium,High,Best,Medium,Outstanding,Yes
179,33,Male,Divorced,Master,Marketing,Sales,Research Director,2,66520,Travel_Rarely,5,25,0,7.0,8.0,5,4,1,3,Low,Very High,Better,High,Outstanding,Yes
180,30,Male,Single,Bachelor,Life Sciences,Research & Development,Sales Executive,1,48500,Travel_Rarely,2,12,1,0.0,4.0,4,3,1,2,Very High,Medium,Better,High,Excellent,No
181,35,Female,Married,College,Medical,Research & Development,Sales Representative,2,28090,Travel_Rarely,12,23,1,4.0,10.0,2,8,0,0,Very High,High,Better,Low,Outstanding,No
182,31,Female,Married,College,Medical,Research & Development,Sales Executive,2,56890,Travel_Frequently,22,15,2,3.0,12.0,2,1,0,0,Low,High,Better,Medium,Excellent,Yes
183,34,Male,Divorced,Below College,Marketing,Sales,Research Director,1,20010,Travel_Frequently,17,22,1,9.0,11.0,5,3,0,2,Medium,Low,Better,Very High,Outstanding,Yes
184,42,Female,Married,Master,Medical,Research & Development,Research Scientist,1,29770,Travel_Frequently,2,15,3,4.0,8.0,3,2,2,0,Medium,High,Better,Medium,Excellent,No
185,36,Male,Single,Master,Medical,Research & Development,Research Scientist,1,40250,Non-Travel,3,11,0,1.0,10.0,3,10,9,7,Medium,Very High,Good,High,Excellent,No
186,22,Female,Single,Bachelor,Medical,Research & Development,Laboratory Technician,2,37850,Travel_Frequently,7,13,2,5.0,4.0,2,2,1,2,High,High,Better,High,Excellent,Yes
187,48,Male,Married,Bachelor,Medical,Research & Development,Laboratory Technician,1,108540,Travel_Rarely,6,14,1,2.0,14.0,6,9,6,7,Medium,Very High,Better,High,Excellent,No
188,55,Female,Single,Bachelor,Medical,Research & Development,Sales Executive,1,120310,Travel_Rarely,1,11,0,3.0,37.0,5,10,7,7,Low,Medium,Better,High,Excellent,No
189,41,Female,Single,College,Life Sciences,Research & Development,Research Scientist,2,99360,Non-Travel,3,17,1,7.0,16.0,2,14,1,10,Very High,Very High,Better,Medium,Excellent,No
190,35,Female,Married,Bachelor,Medical,Research & Development,Sales Representative,1,29660,Travel_Rarely,22,18,0,9.0,15.0,2,11,6,9,Medium,High,Better,Medium,Excellent,No
191,40,Female,Single,Bachelor,Life Sciences,Research & Development,Laboratory Technician,2,25710,Travel_Rarely,15,14,0,7.0,22.0,1,20,5,13,Medium,High,Better,High,Excellent,No
192,39,Male,Married,Below College,Medical,Research & Development,Research Scientist,1,99910,Travel_Frequently,12,16,1,1.0,8.0,3,8,0,7,High,High,Better,High,Excellent,No
193,31,Male,Single,Master,Life Sciences,Research & Development,Research Director,3,61420,Travel_Rarely,1,13,2,4.0,10.0,2,6,0,5,Medium,Very High,Best,Medium,Excellent,No
194,42,Male,Married,Bachelor,Medical,Research & Development,Sales Executive,3,53900,Travel_Rarely,5,14,0,1.0,10.0,3,10,5,8,Very High,Low,Good,High,Excellent,No
195,45,Female,Married,Below College,Medical,Research & Development,Sales Executive,4,44040,Travel_Rarely,2,23,0,0.0,9.0,2,8,3,7,Very High,Medium,Best,High,Outstanding,No
197,29,Male,Divorced,Bachelor,Medical,Research & Development,Research Scientist,1,51300,Travel_Rarely,5,11,0,4.0,8.0,3,3,1,2,Very High,Very High,Best,Medium,Excellent,No
198,33,Female,Divorced,Bachelor,Medical,Research & Development,Laboratory Technician,1,20900,Travel_Rarely,16,16,0,4.0,10.0,2,6,0,5,Low,High,Better,High,Excellent,No
199,31,Female,Divorced,Master,Life Sciences,Research & Development,Sales Executive,1,29090,Travel_Rarely,2,14,2,9.0,10.0,2,5,0,1,High,Very High,Good,High,Excellent,No
200,18,Male,Single,Bachelor,Technical Degree,Research & Development,Sales Executive,1,34680,Travel_Frequently,2,18,2,1.0,0.0,4,0,0,0,Medium,Medium,Better,Very High,Excellent,Yes
201,40,Female,Divorced,Master,Technical Degree,Research & Development,Laboratory Technician,2,30680,Non-Travel,1,19,0,3.0,20.0,3,1,0,1,High,Low,Better,Medium,Excellent,No
202,41,Male,Single,Bachelor,Life Sciences,Research & Development,Manufacturing Director,2,26700,Non-Travel,23,15,2,2.0,10.0,2,8,0,7,Low,High,Better,Medium,Excellent,No
203,26,Male,Divorced,Master,Medical,Research & Development,Healthcare Representative,3,26930,Travel_Rarely,9,17,3,5.0,8.0,3,0,0,0,Low,High,Better,Medium,Excellent,No
204,35,Male,Single,Master,Medical,Research & Development,Human Resources,2,95260,Travel_Rarely,16,15,0,1.0,5.0,2,5,0,3,Low,High,Better,Medium,Excellent,No
205,34,Male,Single,Bachelor,Medical,Research & Development,Laboratory Technician,1,52370,Travel_Rarely,26,19,1,1.0,10.0,3,10,5,7,Very High,Very High,Better,Medium,Excellent,No
206,26,Female,Single,Bachelor,Marketing,Sales,Manufacturing Director,2,24260,Travel_Rarely,1,22,0,1.0,1.0,3,1,0,0,High,Very High,Bad,Low,Outstanding,Yes
207,37,Male,Single,Below College,Life Sciences,Research & Development,Sales Executive,1,41930,Travel_Rarely,8,16,1,4.0,12.0,5,6,1,2,Medium,Very High,Best,High,Excellent,No
208,46,Male,Married,Below College,Medical,Research & Development,Human Resources,5,29110,Travel_Frequently,4,13,0,5.0,28.0,3,2,1,2,Low,High,Good,High,Excellent,No
209,41,Male,Married,Below College,Life Sciences,Research & Development,Research Director,1,26610,Travel_Rarely,24,14,1,7.0,22.0,2,18,11,8,Medium,Low,Better,High,Excellent,No
210,37,Male,Divorced,College,Medical,Research & Development,Sales Executive,1,20280,Non-Travel,7,16,1,1.0,9.0,3,9,7,7,Low,Medium,Better,High,Excellent,No
212,32,Female,Married,College,Life Sciences,Research & Development,Research Director,2,32980,Non-Travel,7,22,0,8.0,6.0,4,4,1,2,Very High,High,Better,Medium,Outstanding,Yes
213,24,Female,Married,Bachelor,Life Sciences,Sales,Healthcare Representative,1,29350,Travel_Frequently,22,14,2,0.0,3.0,5,2,2,1,Very High,Very High,Better,Medium,Excellent,No
214,38,Female,Married,Bachelor,Life Sciences,Research & Development,Research Scientist,1,154270,Travel_Rarely,5,16,1,3.0,18.0,2,1,0,0,High,High,Better,High,Excellent,No
215,37,Female,Married,Master,Technical Degree,Research & Development,Research Scientist,5,39440,Travel_Rarely,1,11,2,6.0,8.0,3,6,4,3,Medium,Medium,Good,High,Excellent,No
216,49,Male,Divorced,Below College,Life Sciences,Sales,Sales Executive,1,40110,Travel_Rarely,21,18,2,1.0,31.0,2,31,0,9,Very High,High,Better,Low,Excellent,No
217,24,Female,Married,Bachelor,Marketing,Sales,Sales Executive,1,34070,Travel_Rarely,1,15,2,1.0,6.0,2,6,1,4,Medium,Very High,Better,Medium,Excellent,No
218,26,Female,Married,Master,Technical Degree,Research & Development,Sales Executive,4,119940,Travel_Rarely,19,14,1,1.0,6.0,6,5,1,4,Low,Medium,Best,High,Excellent,No
219,24,Female,Married,Bachelor,Medical,Sales,Laboratory Technician,1,12320,Travel_Rarely,7,12,0,1.0,1.0,4,1,0,0,Very High,Medium,Better,Low,Excellent,No
220,50,Male,Married,College,Marketing,Sales,Sales Executive,1,29600,Travel_Frequently,2,14,3,1.0,32.0,2,32,10,7,Low,Medium,Better,High,Excellent,No
221,25,Male,Married,Bachelor,Life Sciences,Research & Development,Research Scientist,1,190940,Travel_Rarely,2,16,0,1.0,7.0,3,7,0,6,Medium,High,Better,Medium,Excellent,No
222,24,Male,Married,Bachelor,Medical,Research & Development,Research Scientist,2,39190,Travel_Frequently,2,21,0,1.0,6.0,3,6,1,2,Low,High,Better,High,Outstanding,Yes
223,30,Male,Married,Bachelor,Other,Research & Development,Healthcare Representative,2,68250,Travel_Frequently,9,14,0,1.0,1.0,2,1,0,0,Medium,Low,Best,High,Excellent,Yes
224,34,Male,Married,College,Life Sciences,Sales,Research Director,4,102480,Travel_Rarely,6,12,1,1.0,6.0,4,6,1,3,Medium,Very High,Better,High,Excellent,No
225,31,Female,Divorced,Below College,Medical,Research & Development,Sales Representative,1,189470,Travel_Rarely,9,12,2,2.0,9.0,2,3,1,2,Medium,Low,Bad,Medium,Excellent,Yes
226,35,Female,Single,Bachelor,Life Sciences,Research & Development,Sales Executive,5,24960,Travel_Rarely,2,17,3,4.0,9.0,3,3,0,2,Low,Very High,Better,High,Excellent,No
227,31,Female,Divorced,Bachelor,Marketing,Sales,Sales Executive,2,64650,Travel_Rarely,1,17,0,4.0,13.0,3,7,5,7,Low,Very High,Best,High,Excellent,No
228,27,Male,Divorced,Master,Medical,Sales,Sales Representative,1,22060,Travel_Rarely,22,14,1,0.0,6.0,4,5,0,3,Low,High,Good,High,Excellent,No
229,37,Female,Married,Master,Marketing,Sales,Laboratory Technician,2,20860,Travel_Rarely,9,14,0,4.0,17.0,3,3,1,0,Very High,High,Good,High,Excellent,No
230,20,Female,Single,Master,Medical,Research & Development,Sales Representative,1,22930,Travel_Rarely,17,13,2,1.0,1.0,3,1,0,0,Very High,Medium,Best,Low,Excellent,No
231,42,Female,Married,Master,Life Sciences,Research & Development,Manufacturing Director,2,26450,Travel_Rarely,28,15,0,1.0,10.0,5,10,2,2,High,Very High,Better,High,Excellent,No
232,43,Female,Divorced,Doctor,Technical Degree,Research & Development,Sales Executive,2,26830,Travel_Rarely,10,11,0,4.0,21.0,3,1,0,0,Medium,Very High,Good,High,Excellent,No
233,38,Male,Single,Master,Medical,Human Resources,Human Resources,1,20140,Travel_Rarely,2,17,1,3.0,8.0,5,0,0,0,High,Low,Good,Very High,Excellent,No
234,43,Female,Divorced,Bachelor,Medical,Sales,Healthcare Representative,2,34190,Travel_Frequently,4,11,1,3.0,10.0,5,8,4,7,Very High,High,Better,High,Excellent,No
235,48,Male,Married,Below College,Medical,Research & Development,Laboratory Technician,2,53760,Travel_Rarely,8,13,1,7.0,21.0,3,3,0,2,Very High,Low,Bad,Very High,Excellent,No
236,44,Male,Single,Master,Marketing,Sales,Sales Executive,2,19510,Travel_Rarely,29,22,3,4.0,10.0,4,2,0,2,Low,High,Best,Very High,Outstanding,No
237,34,Female,Divorced,Master,Life Sciences,Research & Development,Laboratory Technician,1,23410,Travel_Rarely,13,20,2,1.0,8.0,3,8,0,6,High,High,Better,Medium,Outstanding,No
238,27,Male,Divorced,Bachelor,Life Sciences,Sales,Research Scientist,2,22930,Travel_Rarely,27,18,0,0.0,5.0,0,4,0,2,High,Low,Better,High,Excellent,Yes
239,21,Male,Single,College,Life Sciences,Sales,Sales Executive,3,87260,Travel_Rarely,16,11,1,1.0,3.0,2,3,1,2,High,High,Better,Low,Excellent,No
240,44,Male,Married,College,Life Sciences,Research & Development,Laboratory Technician,1,40110,Travel_Rarely,2,14,1,4.0,26.0,2,2,0,1,Very High,Very High,Best,High,Excellent,No
241,22,Female,Married,College,Medical,Research & Development,Laboratory Technician,2,195450,Travel_Rarely,2,14,0,0.0,3.0,3,2,2,2,Low,High,Better,Medium,Excellent,No
242,33,Female,Divorced,Master,Marketing,Sales,Manufacturing Director,2,45680,Travel_Rarely,13,18,1,0.0,6.0,2,5,1,2,High,High,Better,High,Excellent,No
243,32,Female,Married,Below College,Life Sciences,Research & Development,Healthcare Representative,1,30220,Travel_Rarely,1,16,1,1.0,6.0,3,6,0,5,Low,Very High,Good,High,Excellent,No
244,30,Male,Divorced,Doctor,Technical Degree,Research & Development,Manager,3,57720,Travel_Frequently,4,17,0,1.0,1.0,3,1,0,0,High,High,Better,High,Excellent,No
245,53,Female,Single,Bachelor,Other,Research & Development,Manager,3,22690,Travel_Rarely,24,11,1,7.0,18.0,2,14,8,10,Very High,Low,Best,Medium,Excellent,No
246,34,Male,Married,Doctor,Medical,Research & Development,Research Scientist,1,53810,Travel_Rarely,1,12,0,1.0,10.0,0,10,8,8,Medium,Very High,Good,High,Excellent,No
247,45,Male,Married,Master,Life Sciences,Research & Development,Research Director,3,34410,Travel_Frequently,19,13,1,2.0,5.0,5,1,0,0,Low,Low,Better,High,Excellent,Yes
248,26,Male,Married,College,Life Sciences,Research & Development,Manufacturing Director,1,54540,Travel_Rarely,7,13,1,1.0,3.0,5,3,0,2,High,Very High,Better,Very High,Excellent,No
249,37,Male,Married,Bachelor,Medical,Research & Development,Manager,1,98840,Travel_Rarely,4,14,0,1.0,10.0,3,10,7,8,High,High,Better,Medium,Excellent,No
250,29,Female,Married,Bachelor,Life Sciences,Research & Development,Healthcare Representative,1,41570,Travel_Rarely,2,17,3,1.0,6.0,2,6,1,2,Medium,High,Good,High,Excellent,No
251,35,Female,Single,Doctor,Medical,Research & Development,Laboratory Technician,4,134580,Travel_Rarely,10,11,0,1.0,17.0,3,17,11,8,Medium,Very High,Better,High,Excellent,No
252,33,Male,Divorced,Bachelor,Technical Degree,Research & Development,Laboratory Technician,2,90690,Travel_Frequently,8,25,1,3.0,15.0,3,13,4,7,High,Very High,Bad,High,Outstanding,No
253,54,Female,Married,College,Life Sciences,Research & Development,Sales Executive,2,40140,Travel_Rarely,5,19,1,2.0,16.0,4,9,7,1,High,Medium,Best,Medium,Excellent,No
254,36,Male,Divorced,Bachelor,Life Sciences,Research & Development,Research Scientist,2,59150,Travel_Rarely,8,13,1,2.0,13.0,3,3,0,2,Medium,Medium,Better,Medium,Excellent,No
255,27,Male,Single,Bachelor,Marketing,Sales,Research Director,5,59930,Travel_Rarely,9,14,1,0.0,5.0,3,4,1,1,Low,Very High,Better,Low,Excellent,No
256,20,Male,Single,Bachelor,Life Sciences,Research & Development,Sales Representative,5,61620,Travel_Rarely,1,12,3,1.0,1.0,2,1,1,1,Very High,High,Better,Medium,Excellent,Yes
257,33,Female,Single,Master,Medical,Research & Development,Laboratory Technician,1,24060,Travel_Frequently,15,11,0,1.0,10.0,3,10,9,7,Low,Low,Better,High,Excellent,Yes
258,35,Male,Married,Below College,Medical,Research & Development,Research Scientist,1,187400,Non-Travel,2,19,1,1.0,1.0,2,1,0,0,High,High,Better,Very High,Excellent,No
259,23,Male,Married,Bachelor,Life Sciences,Research & Development,Healthcare Representative,1,76370,Travel_Rarely,2,11,1,2.0,5.0,3,3,0,2,Low,Low,Best,High,Excellent,No
260,25,Male,Married,Bachelor,Medical,Research & Development,Manufacturing Director,2,100960,Travel_Rarely,11,11,1,0.0,4.0,3,3,1,2,Very High,Medium,Better,High,Excellent,No
261,38,Male,Single,Bachelor,Life Sciences,Research & Development,Research Scientist,5,147560,Travel_Rarely,16,20,1,0.0,8.0,3,7,0,5,Very High,Very High,Better,Medium,Outstanding,No
262,29,Male,Divorced,Master,Life Sciences,Sales,Healthcare Representative,4,64990,Travel_Frequently,2,18,3,1.0,10.0,3,10,2,8,Medium,Very High,Better,Medium,Excellent,No
263,48,Male,Married,Bachelor,Technical Degree,Research & Development,Sales Executive,1,97240,Travel_Rarely,16,13,0,3.0,12.0,2,2,2,2,Medium,Medium,Better,Very High,Excellent,No
264,27,Male,Divorced,Bachelor,Technical Degree,Sales,Laboratory Technician,5,21940,Travel_Frequently,4,12,0,1.0,6.0,5,6,0,4,Very High,Very High,Better,High,Excellent,No
265,37,Male,Single,Bachelor,Life Sciences,Research & Development,Manager,3,33880,Travel_Rarely,16,11,0,3.0,4.0,2,1,0,0,Very High,Very High,Better,Very High,Excellent,No
266,50,Male,Married,Bachelor,Medical,Sales,Laboratory Technician,1,54730,Travel_Rarely,5,19,1,1.0,20.0,2,20,3,8,Very High,High,Better,Very High,Excellent,No
267,34,Male,Single,Below College,Medical,Research & Development,Healthcare Representative,1,27030,Travel_Rarely,18,21,1,1.0,9.0,2,8,7,7,Very High,Medium,Best,High,Outstanding,No
268,24,Female,Single,College,Life Sciences,Research & Development,Healthcare Representative,1,25010,Travel_Rarely,17,12,0,9.0,4.0,3,2,2,0,Low,High,Better,Low,Excellent,Yes
269,39,Female,Single,Doctor,Medical,Research & Development,Sales Representative,1,62200,Travel_Rarely,12,14,2,1.0,20.0,2,20,11,10,Very High,High,Better,High,Excellent,No
270,32,Male,Single,Bachelor,Life Sciences,Research & Development,Research Scientist,5,30380,Travel_Rarely,2,11,0,1.0,10.0,5,10,0,8,Very High,Very High,Good,Low,Excellent,No
271,50,Male,Married,College,Medical,Research & Development,Sales Representative,4,44240,Travel_Frequently,4,14,1,3.0,18.0,2,4,1,3,Medium,High,Better,Medium,Excellent,Yes
272,38,Male,Single,Master,Life Sciences,Research & Development,Sales Executive,1,43120,Travel_Rarely,9,12,1,0.0,10.0,2,9,1,8,Medium,Very High,Good,Medium,Excellent,No
273,27,Male,Married,Bachelor,Medical,Research & Development,Research Scientist,5,132450,Travel_Rarely,10,23,1,1.0,9.0,3,9,0,7,High,Low,Better,Medium,Outstanding,No
275,47,Female,Single,Bachelor,Medical,Research & Development,Sales Executive,5,50210,Travel_Rarely,2,17,0,2.0,20.0,3,7,1,7,Very High,Low,Better,High,Excellent,No
276,40,Female,Married,Master,Medical,Research & Development,Human Resources,3,51260,Travel_Frequently,3,18,0,5.0,20.0,2,18,1,12,Very High,Low,Better,High,Excellent,No
277,53,Male,Married,Below College,Life Sciences,Research & Development,Laboratory Technician,2,28590,Travel_Rarely,7,18,1,3.0,32.0,2,5,1,3,High,High,Better,High,Excellent,No
278,41,Male,Divorced,Bachelor,Medical,Sales,Sales Executive,1,102390,Travel_Rarely,6,24,3,3.0,23.0,3,21,12,6,Medium,Very High,Good,High,Outstanding,No
279,60,Female,Single,College,Life Sciences,Research & Development,Laboratory Technician,5,53290,Travel_Rarely,8,20,0,8.0,10.0,3,2,2,2,Low,Low,Better,Very High,Outstanding,No
280,27,Male,Divorced,Below College,Life Sciences,Research & Development,Manufacturing Director,2,43250,Travel_Frequently,29,14,0,1.0,9.0,2,9,1,7,Very High,Low,Good,Medium,Excellent,No
281,41,Male,Married,Bachelor,Medical,Research & Development,Manufacturing Director,1,72600,Travel_Rarely,3,16,0,1.0,22.0,2,22,2,10,Very High,High,Better,High,Excellent,No
282,50,Male,Married,Bachelor,Life Sciences,Sales,Research Scientist,2,23220,Travel_Rarely,9,25,1,7.0,4.0,0,2,2,2,Very High,Medium,Better,Very High,Outstanding,No
283,28,Male,Single,Master,Life Sciences,Sales,Research Scientist,3,20750,Travel_Rarely,2,18,3,7.0,10.0,0,7,3,7,Low,Medium,Better,Medium,Excellent,Yes
