EmployeeID,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,BusinessTravel,DistanceFromHome,StockOptionLevel,NumCompaniesWorked,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,PerformanceRating,Attrition
350,1,1,1,0,0,0,2,89980,1,7,2,1.0,7,2,3,3,0,1
351,0,0,2,4,2,6,4,43190,1,16,0,4.0,7,2,3,2,0,1
352,0,1,1,2,1,0,2,61320,1,25,0,6.0,1,1,0,1,0,0
353,0,2,3,2,0,8,2,33460,1,2,1,1.0,0,2,3,1,1,0
354,0,0,2,2,1,4,1,108550,1,1,1,3.0,1,2,2,3,0,0
355,1,1,1,4,0,2,1,22310,1,1,0,1.0,7,1,1,1,0,0
356,0,1,4,0,0,1,4,23230,1,2,0,0.0,0,2,3,0,0,0
357,1,1,3,1,1,2,1,20240,2,22,0,1.0,1,2,2,1,1,1
358,1,1,2,4,0,2,1,27130,0,1,0,1.0,0,3,3,2,0,0
359,0,1,2,2,0,1,3,94390,1,16,3,2.0,4,0,2,2,0,0
360,1,0,4,2,0,2,1,25660,1,24,1,9.0,2,3,1,2,0,0
361,0,0,2,2,1,5,1,199260,1,17,3,7.0,0,0,0,2,0,0
362,0,2,3,0,1,5,3,24510,1,8,1,1.0,0,0,0,1,0,0
363,1,0,3,2,0,8,2,94190,1,6,1,1.0,1,2,0,2,1,0
364,0,1,3,3,0,8,3,86860,1,10,0,1.0,4,1,3,2,0,0
365,1,2,3,2,1,2,4,30380,1,3,0,2.0,0,1,3,2,1,0
366,0,2,4,2,1,7,5,30580,2,4,1,9.0,0,1,3,2,0,0
367,0,1,2,3,0,2,4,23250,1,6,1,7.0,0,0,3,1,0,0
368,0,2,4,4,1,0,2,20880,1,1,3,4.0,0,3,0,1,0,0
369,1,1,2,3,0,3,1,30720,1,10,0,5.0,1,2,2,2,0,0
370,0,1,0,0,1,5,2,50060,2,1,1,3.0,0,2,3,1,0,0
371,1,2,1,0,0,5,4,42570,1,24,0,4.0,0,3,2,1,0,0
372,1,2,3,0,1,0,1,25000,1,21,2,1.0,0,1,3,1,0,0
373,0,1,1,0,1,7,1,11020,1,2,0,6.0,2,3,3,0,0,0
374,1,1,2,2,1,5,1,104530,1,22,1,2.0,0,0,3,2,0,0
375,1,0,3,0,0,5,2,22880,2,13,1,5.0,2,1,3,1,0,0
376,0,1,2,1,1,1,2,39290,1,14,0,0.0,0,0,0,1,1,0
377,1,1,2,0,0,5,1,23110,1,11,1,1.0,0,2,0,1,0,0
378,1,1,1,0,1,0,1,31400,1,9,1,1.0,5,3,2,1,0,0
379,1,2,1,3,0,5,1,36900,2,8,1,1.0,7,3,1,2,0,1
380,0,2,2,0,1,2,1,44500,0,21,0,0.0,0,3,3,1,0,0
381,1,1,2,3,0,1,4,27560,1,5,2,1.0,0,2,0,3,0,0
382,1,1,2,4,0,7,2,190330,1,9,1,2.0,0,2,0,1,0,0
383,0,1,4,4,1,0,2,187220,0,2,1,0.0,3,0,3,2,1,0
384,0,1,4,2,1,1,1,95470,2,12,1,1.0,5,1,1,1,0,0
385,0,1,1,2,0,2,1,137340,1,22,0,0.0,1,1,1,1,0,0
386,1,1,0,4,1,1,2,199990,1,18,1,2.0,1,2,3,2,1,0
387,1,1,2,0,1,2,3,22790,1,16,1,3.0,0,3,3,1,0,0
388,0,2,2,3,0,5,3,59160,1,3,0,6.0,0,1,2,1,0,1
389,0,1,2,0,1,7,1,20890,1,9,0,5.0,2,0,3,1,0,0
390,0,1,2,0,1,0,3,167920,1,1,1,3.0,4,3,1,1,0,0
391,1,1,3,0,1,3,3,35640,2,13,0,5.0,0,2,3,1,0,0
392,0,0,0,2,1,2,1,44250,1,1,1,6.0,3,3,3,1,1,0
393,0,1,2,2,1,5,1,52650,2,1,1,4.0,2,3,3,2,0,0
394,1,1,3,3,0,4,3,65530,1,15,0,0.0,7,2,3,1,0,0
395,1,0,4,2,1,1,2,62610,0,1,0,1.0,0,0,1,1,0,0
396,1,2,2,2,1,5,1,42980,0,17,1,1.0,14,0,0,1,1,0
397,1,1,2,1,1,3,3,68040,1,1,1,8.0,0,3,3,1,0,0
398,0,2,2,0,0,6,2,38150,1,7,1,3.0,0,3,1,3,0,0
399,1,0,0,2,1,5,1,27410,1,9,1,1.0,0,0,3,0,0,1
400,1,2,3,0,1,0,4,66730,1,5,1,6.0,0,0,3,1,0,0
401,0,1,1,0,1,6,2,76390,1,26,0,1.0,7,1,0,1,0,0
402,1,0,4,0,0,1,1,23280,1,24,2,1.0,0,0,3,1,0,0
403,0,2,1,4,0,2,1,21530,2,9,0,9.0,0,3,3,2,0,1
404,0,2,3,3,0,2,2,48760,1,7,2,4.0,0,0,1,3,0,0
405,0,0,2,2,1,2,2,93960,1,11,0,1.0,0,2,2,2,0,1
407,0,1,3,2,1,5,1,84740,1,26,0,0.0,4,2,3,2,0,0
408,0,0,2,0,1,6,2,99810,1,2,1,1.0,1,3,3,2,1,0
409,1,1,3,0,1,5,1,124900,1,15,0,0.0,0,1,2,3,0,1
410,1,2,2,0,1,2,2,26570,1,23,0,4.0,1,1,3,2,0,1
411,1,2,2,0,1,8,3,135910,1,10,1,5.0,2,2,2,1,1,0
412,1,1,3,0,1,3,4,66960,1,10,0,7.0,2,3,0,0,0,1
413,0,0,2,2,1,1,1,20580,1,1,1,1.0,0,1,2,1,0,0
414,0,2,1,4,1,3,2,88650,1,12,1,1.0,1,1,1,1,0,0
415,0,0,0,4,0,3,2,59400,1,11,0,7.0,0,2,2,1,0,0
416,1,0,2,3,0,2,1,59140,1,2,1,3.0,0,2,0,1,0,0
417,0,2,3,0,1,1,1,26220,1,2,0,2.0,0,2,1,1,1,0
418,1,1,2,0,0,7,1,121850,1,1,0,3.0,5,1,2,3,0,0
419,0,1,0,0,1,0,3,106090,1,2,0,1.0,0,3,3,0,1,0
420,1,1,1,0,1,2,2,43450,1,25,0,4.0,1,0,1,2,0,0
421,0,1,3,2,1,1,1,21770,1,1,0,4.0,0,3,2,2,0,0
422,1,1,1,4,1,2,2,27930,0,1,0,1.0,0,3,2,2,0,0
423,0,0,3,4,2,2,1,79180,1,2,2,2.0,0,1,3,1,0,0
424,0,1,2,1,0,2,2,87890,1,6,3,1.0,5,3,0,1,0,0
425,0,1,2,3,0,5,1,23890,0,18,1,6.0,0,2,1,1,0,0
426,0,1,1,0,1,2,1,32120,1,1,1,1.0,0,2,1,1,0,1
427,0,2,3,2,1,1,2,192320,1,1,1,2.0,0,0,1,2,0,0
428,0,0,2,3,0,0,2,22670,2,11,3,1.0,0,2,0,1,0,0
429,0,0,3,2,1,1,1,195170,1,1,0,2.0,2,3,0,1,0,0
430,1,0,2,0,1,0,2,24360,1,9,0,4.0,3,2,2,1,0,0
431,0,0,2,0,1,1,2,160640,1,15,1,1.0,0,3,1,3,0,1
432,1,0,2,0,1,5,3,27070,1,29,0,1.0,0,0,0,1,0,1
433,0,1,3,0,1,4,4,190680,1,1,0,0.0,8,3,3,0,0,0
434,0,2,2,3,0,1,1,39310,2,1,0,8.0,0,3,1,1,0,0
435,0,1,2,0,1,5,4,37300,1,24,1,1.0,6,2,0,3,1,0
436,0,1,2,2,1,2,3,22320,1,10,1,1.0,3,2,3,1,0,1
437,1,0,3,2,1,6,4,44650,1,1,0,0.0,1,1,3,1,0,0
438,1,1,3,3,0,3,3,30720,1,10,0,5.0,11,0,2,0,0,1
439,0,1,0,0,1,2,2,33190,0,8,1,1.0,0,2,1,2,0,0
440,0,1,0,0,1,7,1,192020,2,29,0,1.0,0,2,3,1,0,0
441,0,1,2,5,2,5,3,136750,1,1,3,1.0,1,2,2,1,0,0
442,0,1,3,1,1,5,1,29110,1,5,2,2.0,7,3,3,2,0,0
443,1,0,1,2,0,2,4,59570,1,9,1,4.0,0,3,2,1,0,1
444,0,2,2,4,1,8,1,39200,1,9,1,6.0,15,2,2,3,0,0
445,0,2,3,3,0,2,1,64340,1,3,1,5.0,7,2,2,3,0,0
446,0,0,2,0,0,4,2,100480,0,4,1,1.0,1,2,3,1,1,0
447,1,2,1,0,0,0,2,109380,1,1,2,6.0,0,3,3,1,0,0
448,0,0,0,3,0,1,2,23400,1,1,1,0.0,0,0,2,1,0,0
449,0,0,3,0,1,3,1,65450,0,2,0,4.0,0,1,1,2,0,1
450,0,2,3,0,1,2,3,69310,2,7,0,1.0,2,2,2,3,0,0
451,0,2,0,0,0,1,2,48980,0,28,1,4.0,0,0,3,1,0,0
452,0,0,3,2,1,1,2,25930,0,28,0,0.0,1,2,0,1,1,1
453,0,0,2,1,0,4,4,194360,0,15,2,1.0,6,3,2,1,0,0
454,0,0,4,0,2,2,1,27230,1,3,1,6.0,0,3,0,1,0,1
455,0,0,1,4,1,5,2,34790,1,2,0,3.0,0,1,3,1,0,0
456,1,2,0,2,1,0,3,27940,1,26,1,3.0,0,3,3,1,0,0
457,1,2,0,0,0,6,1,52490,1,10,2,9.0,1,3,3,2,1,0
458,0,1,2,3,0,3,2,21760,2,1,1,1.0,1,2,1,1,0,0
459,0,2,2,1,0,5,1,168720,2,11,1,2.0,0,0,2,3,0,0
460,0,1,3,1,1,6,2,34850,1,20,2,9.0,2,2,1,1,0,0
461,1,1,2,2,0,2,1,66440,0,2,0,1.0,0,3,0,1,0,0
462,1,0,3,2,0,1,2,55820,1,18,0,1.0,0,3,3,1,0,0
463,0,1,2,0,0,0,2,40000,1,2,0,4.0,0,0,2,1,0,1
464,1,1,2,4,1,2,2,134960,1,1,1,3.0,1,3,2,1,0,0
465,0,1,2,4,1,6,1,32100,2,13,2,0.0,0,2,2,2,0,0
466,1,2,2,2,1,3,3,190450,1,28,3,6.0,0,3,2,1,0,0
467,1,2,2,0,0,0,1,118490,1,28,1,1.0,3,3,2,1,0,0
468,0,2,2,2,0,0,3,20700,1,24,3,1.0,0,2,1,0,0,1
469,0,1,1,4,1,2,2,65020,2,5,0,1.0,0,2,0,1,0,0
470,0,0,3,1,0,8,2,32300,0,5,1,1.0,0,1,3,1,0,0
471,1,1,2,2,0,5,1,136030,1,23,1,8.0,0,2,2,1,0,0
472,1,2,3,2,1,6,1,119960,1,6,2,1.0,10,2,2,2,0,0
473,1,1,2,0,1,0,5,56050,1,4,1,0.0,1,1,0,2,0,0
474,1,0,1,0,1,1,2,63970,1,2,1,1.0,0,3,0,1,0,1
475,0,0,3,2,1,2,1,191440,2,8,0,0.0,1,1,1,1,0,1
476,1,1,2,3,0,1,2,175840,1,1,0,1.0,1,3,3,1,1,0
478,0,0,3,2,2,2,2,45540,1,2,2,2.0,2,0,2,1,0,0
479,0,0,2,2,0,4,1,54150,1,3,1,7.0,4,2,2,1,0,0
480,0,0,2,0,1,1,2,47410,1,2,0,6.0,2,3,2,1,0,0
481,0,1,2,0,0,3,3,21150,1,2,0,1.0,11,3,3,1,0,0
482,0,1,2,0,1,3,2,31610,1,3,2,0.0,2,0,3,1,0,0
483,0,2,2,2,0,2,5,57450,1,24,3,1.0,1,1,3,2,0,0
485,0,1,2,2,0,2,2,33100,1,27,1,4.0,0,0,3,1,1,0
486,1,0,3,2,1,5,5,186650,1,16,0,3.0,4,2,3,1,0,0
487,0,1,2,3,0,5,2,44850,1,15,1,5.0,0,0,1,0,0,1
488,1,1,1,0,1,2,2,27890,2,26,1,3.0,6,2,1,1,0,0
489,0,2,0,0,1,1,2,58280,0,19,0,1.0,5,1,2,1,0,0
491,1,0,0,0,1,6,1,135250,0,21,1,8.0,2,1,0,1,0,1
492,1,1,3,2,1,3,4,14200,1,5,1,1.0,6,0,3,1,0,1
493,1,1,2,0,1,0,1,80200,1,16,1,3.0,11,3,3,1,0,0
494,0,1,1,0,2,5,1,36880,0,2,0,0.0,0,3,2,1,0,0
495,0,0,3,4,0,2,4,54820,1,2,0,1.0,15,2,0,1,0,1
496,0,0,2,3,0,2,1,160150,2,11,0,1.0,2,3,0,1,0,0
497,0,0,1,4,0,7,5,12000,0,9,1,0.0,2,1,3,2,0,0
498,0,1,1,1,1,3,1,56610,1,7,0,3.0,1,3,3,3,0,0
499,0,0,2,2,1,8,2,69290,0,15,0,9.0,7,3,2,1,1,0
500,0,2,3,3,0,4,2,96130,1,6,1,0.0,0,1,3,2,0,0
501,0,1,2,0,1,1,2,56740,1,5,0,3.0,0,1,3,0,0,0
502,0,0,0,2,1,2,2,54840,1,16,3,1.0,0,1,1,1,1,0
503,0,1,1,2,0,1,2,120610,2,8,1,2.0,6,2,1,1,1,0
504,1,2,1,0,1,1,1,56600,1,7,0,7.0,0,0,2,2,0,1
505,0,1,2,0,0,1,2,48210,2,2,2,6.0,1,0,0,1,0,1
506,0,1,1,0,1,7,1,64100,1,2,1,1.0,0,2,2,1,0,0
507,0,1,2,1,1,7,2,52100,1,10,0,1.0,0,3,1,1,0,0
508,0,1,3,2,0,1,2,26950,2,9,1,3.0,2,2,2,1,0,0
509,0,1,3,0,1,2,1,118780,1,5,1,2.0,7,1,2,2,0,0
510,0,0,2,0,1,5,1,170680,1,1,0,3.0,0,3,1,2,1,0
511,0,1,2,2,2,2,5,24550,1,2,1,1.0,7,2,0,2,0,0
512,0,2,2,2,1,5,2,139640,2,3,2,1.0,1,0,2,1,0,0
513,1,2,0,2,1,1,3,49410,1,2,2,9.0,2,3,3,1,0,0
514,1,1,2,2,1,6,2,24780,1,5,0,6.0,7,2,2,1,0,0
515,1,1,1,0,1,6,2,52280,2,1,0,2.0,0,0,2,1,0,0
516,1,0,1,0,1,3,2,44780,1,4,1,0.0,7,3,3,2,0,0
517,1,0,2,2,1,8,2,75470,0,2,0,7.0,6,2,0,3,0,0
518,0,2,1,0,0,1,3,50550,1,25,0,5.0,0,2,3,1,1,0
519,0,0,2,3,0,2,3,34640,2,8,0,1.0,0,3,3,1,1,1
520,0,0,3,0,1,8,1,57750,1,1,0,1.0,1,2,0,2,0,1
521,1,2,2,3,0,0,3,89430,1,12,1,8.0,1,3,0,1,0,0
522,1,1,2,2,0,1,2,192720,1,23,0,9.0,2,0,2,3,1,1
523,1,0,3,0,1,5,4,52380,0,19,1,1.0,1,1,0,2,0,1
524,1,1,3,2,1,2,2,46820,1,5,1,1.0,1,0,0,1,0,0
525,1,1,2,2,1,2,1,183000,1,8,0,0.0,0,2,0,2,0,0
526,1,1,3,0,0,4,1,52570,1,1,0,1.0,0,1,2,1,0,0
527,0,1,2,4,1,2,1,63490,1,5,0,0.0,1,2,2,2,0,0
528,0,1,3,3,0,2,1,48690,1,1,0,4.0,11,0,3,1,0,0
529,1,1,2,4,0,5,2,99850,0,11,1,1.0,1,0,2,1,0,0
530,0,1,4,0,1,5,3,36970,2,23,1,3.0,1,3,1,1,0,0
531,0,0,2,0,1,0,2,74570,1,1,2,3.0,1,2,2,3,0,0
532,1,1,3,0,1,2,2,21190,1,18,0,9.0,3,1,0,1,0,1
533,1,2,3,3,0,2,4,39830,1,23,0,4.0,1,3,3,1,0,0
534,0,0,3,0,0,7,3,61180,1,7,1,0.0,4,3,0,1,1,1
535,1,0,1,0,1,2,1,62140,2,1,2,1.0,3,0,2,1,0,1
536,0,2,0,5,2,1,2,63470,1,1,1,1.0,2,0,2,2,0,0
537,0,0,3,3,0,1,1,115100,2,29,1,0.0,0,0,3,2,0,0
538,0,2,3,0,1,2,4,71430,1,7,0,2.0,0,3,3,1,1,0
539,1,1,3,5,2,1,2,82680,1,25,0,1.0,5,3,3,3,0,1
540,0,2,1,3,0,2,2,80950,1,8,0,1.0,0,0,2,2,0,1
541,0,0,1,0,1,6,4,29040,1,8,0,4.0,2,0,1,1,0,1
542,0,1,0,0,1,1,4,60320,1,11,0,0.0,13,3,0,1,0,0
543,0,2,2,0,1,8,2,29760,2,7,0,1.0,0,0,1,1,0,1
544,0,0,3,2,1,1,2,159920,2,1,0,3.0,0,3,2,1,0,1
545,1,1,2,2,0,1,2,46490,2,9,0,0.0,0,3,1,1,0,0
546,1,1,0,3,0,4,2,26960,0,1,0,3.0,0,2,3,1,1,0
547,0,0,0,0,0,2,2,23700,0,2,0,2.0,2,0,3,2,0,0
548,1,1,2,2,1,3,2,125040,0,1,1,1.0,4,1,2,1,0,0
549,0,0,2,0,0,2,1,59740,1,1,1,7.0,4,1,1,1,0,0
550,0,2,1,2,1,1,1,47360,1,6,1,0.0,2,2,2,1,0,0
551,1,2,2,2,1,1,4,52960,1,8,0,4.0,1,2,3,1,0,0
552,1,2,2,5,2,5,4,67810,1,1,1,0.0,1,3,1,2,0,0
553,0,1,3,2,1,2,3,21740,1,6,1,3.0,4,0,2,1,0,0
554,0,0,3,2,1,2,1,66530,1,7,1,7.0,0,3,1,1,1,0
555,1,1,2,2,1,5,2,96990,2,5,1,8.0,0,2,0,1,0,0
556,0,2,2,3,0,0,2,67550,2,1,1,7.0,11,0,3,1,0,1
557,0,0,0,0,1,0,1,22130,1,1,0,1.0,4,2,2,3,0,0
558,1,0,3,0,1,1,1,26100,1,1,1,1.0,2,3,1,3,0,0
559,0,0,2,0,1,5,1,28510,0,6,0,9.0,0,2,1,2,0,0
560,0,0,2,2,1,7,3,34520,0,1,3,2.0,0,0,3,1,0,0
561,0,1,2,0,1,2,1,52580,2,7,3,0.0,2,2,3,1,0,0
562,0,1,3,3,0,2,1,93550,1,2,0,0.0,0,0,1,0,0,0
563,1,2,1,1,1,6,1,104960,2,9,1,1.0,0,3,3,1,0,0
564,1,1,1,2,0,2,1,63800,1,2,1,6.0,2,3,1,1,1,0
565,0,0,0,4,0,2,2,26570,2,9,1,2.0,0,3,2,2,0,0
566,0,2,3,2,1,1,3,27160,2,1,0,0.0,1,3,1,2,0,0
567,1,0,1,0,0,0,1,22010,1,21,1,4.0,0,1,3,1,0,0
568,1,1,1,1,0,0,2,65400,1,4,0,1.0,1,1,3,2,1,0
569,1,1,2,2,1,3,1,38160,1,1,2,1.0,5,2,2,3,0,0
570,0,2,3,0,0,8,1,52530,2,6,0,1.0,0,2,2,1,0,0
571,0,0,3,2,1,5,3,109650,0,2,0,1.0,0,2,2,1,0,1
572,0,0,1,0,1,2,1,49360,1,3,0,0.0,0,0,0,1,0,1
573,0,1,1,2,1,1,2,25430,1,4,0,3.0,0,1,3,1,0,0
574,1,1,2,4,0,4,1,53040,2,10,0,1.0,2,2,2,2,0,1
576,1,1,1,2,1,0,1,42600,1,6,2,1.0,2,3,2,1,0,0
577,1,1,0,3,0,5,2,24760,1,1,0,1.0,1,1,2,2,0,0
578,1,0,2,0,1,5,3,31020,1,6,1,1.0,1,2,2,0,0,0
579,0,1,2,0,1,2,1,22440,1,6,3,1.0,3,3,0,0,0,1
580,0,0,3,2,1,3,4,75960,2,2,0,9.0,2,1,2,2,0,0
581,0,0,3,0,0,5,1,22850,2,2,0,0.0,13,2,0,2,0,1
582,0,0,1,0,1,5,4,30340,1,1,1,7.0,1,1,0,3,1,0
583,0,1,2,2,1,0,1,57150,1,5,2,6.0,1,3,2,1,1,0
584,1,0,3,0,0,5,1,25760,1,7,3,8.0,1,3,1,1,0,0
585,0,1,3,0,1,2,2,41970,1,15,0,1.0,0,2,3,2,0,1
586,0,1,3,0,1,7,2,143360,1,1,1,1.0,0,0,3,1,1,0
588,0,1,3,0,1,1,2,194060,2,26,3,3.0,0,2,3,0,1,0
589,1,2,4,2,1,1,2,65380,1,18,1,2.0,6,2,1,3,0,0
590,0,0,1,0,1,4,1,43060,2,6,0,0.0,4,3,0,1,0,0
591,1,1,2,2,1,5,2,22580,2,3,1,1.0,2,3,3,3,0,0
592,1,0,2,3,0,1,3,45220,1,5,1,8.0,1,0,2,2,0,1
593,1,2,1,1,1,1,2,44870,0,11,0,1.0,0,2,0,1,0,0
594,0,2,1,1,1,0,2,44490,1,3,0,4.0,4,3,0,1,0,0
595,0,1,0,0,1,5,1,22180,1,26,1,1.0,0,1,3,1,1,0
596,0,0,3,0,1,5,2,191970,1,23,0,1.0,0,2,0,1,0,0
597,1,1,2,0,1,7,2,132120,1,22,0,4.0,0,0,2,2,0,0
598,0,1,3,0,1,1,3,65770,1,14,0,1.0,3,3,3,2,0,0
599,0,0,2,2,1,4,5,83920,1,6,0,1.0,1,0,2,2,0,0
600,0,0,1,5,2,2,3,45580,1,6,1,1.0,0,2,2,1,0,1
601,0,2,3,0,1,4,1,40310,1,6,1,3.0,4,3,2,1,0,0
602,0,1,2,2,1,2,1,79690,1,23,0,0.0,1,1,3,2,0,0
603,0,1,3,2,1,7,1,26540,2,22,0,0.0,0,2,3,1,1,1
604,0,1,2,0,1,1,2,165550,1,2,2,8.0,15,2,0,1,0,0
605,0,0,2,0,1,7,1,45560,0,20,0,2.0,0,3,2,1,0,0
606,1,1,3,0,1,8,1,60910,1,28,0,1.0,1,1,2,1,0,0
607,0,2,2,0,1,7,2,195660,0,12,0,6.0,0,0,0,0,0,1
608,0,2,2,3,0,2,3,48100,1,20,0,8.0,0,2,0,1,0,0
609,0,1,2,2,0,6,1,45230,2,9,1,5.0,0,1,1,1,0,0
611,0,1,2,4,1,1,2,23510,1,6,0,1.0,3,3,0,1,0,0
612,0,1,3,1,1,8,3,17020,1,8,0,5.0,0,3,1,1,1,0
613,0,1,3,3,0,5,1,180410,1,4,1,3.0,1,2,0,1,1,0
614,0,1,3,5,2,6,3,28860,1,28,1,1.0,0,3,1,0,0,1
615,1,1,1,2,1,2,1,20970,2,9,2,1.0,0,1,2,2,0,0
616,0,2,1,2,1,2,2,119350,1,9,3,1.0,1,2,2,1,0,0
617,0,2,2,3,0,2,1,25460,1,29,1,1.0,8,2,2,2,0,0
618,0,0,3,2,1,1,2,25640,1,3,3,1.0,13,3,3,1,0,0
619,0,0,3,2,1,3,1,84120,1,18,0,1.0,2,2,3,1,0,0
620,1,2,0,2,0,2,1,141180,1,9,0,2.0,1,3,3,2,1,0
621,0,1,3,2,1,2,5,170460,0,5,0,7.0,0,3,0,3,0,0
622,0,2,1,0,0,2,2,25640,1,2,1,0.0,1,1,3,1,0,0
623,1,1,2,0,0,2,1,102660,2,10,0,1.0,2,2,1,1,0,0
624,1,0,2,0,1,1,2,50700,2,9,1,4.0,0,3,2,1,0,0
625,0,2,1,3,0,0,4,178610,1,3,0,2.0,7,2,0,1,0,0
626,0,1,1,3,0,1,1,42300,1,26,0,0.0,4,0,3,1,0,0
627,1,2,2,2,1,1,2,37800,1,1,0,7.0,1,1,1,3,0,0
628,1,0,1,2,1,5,1,27680,1,6,1,0.0,1,2,3,1,1,0
629,1,1,2,3,0,1,1,90710,1,9,1,0.0,5,3,1,1,0,0
630,0,1,1,2,2,2,1,106480,2,8,1,3.0,0,0,0,1,0,0
631,0,1,0,0,1,2,2,136100,0,1,2,4.0,4,2,3,2,1,0
632,0,1,2,0,1,6,3,34080,1,7,0,1.0,6,0,0,2,1,0
633,0,2,1,2,1,7,2,29830,2,9,1,7.0,1,3,2,0,0,0
634,0,1,3,0,2,5,5,76320,1,4,0,1.0,7,0,3,1,1,0
635,0,0,1,1,0,0,3,98240,0,2,0,1.0,0,0,1,3,0,1
636,0,2,3,0,1,6,1,99500,1,19,0,1.0,1,0,3,1,1,0
637,0,1,3,0,1,2,2,20930,1,9,0,3.0,0,3,3,1,0,0
638,0,1,2,0,1,5,2,99800,1,21,0,1.0,0,2,0,2,0,0
639,1,0,0,3,0,2,1,38940,1,24,0,1.0,1,2,0,1,0,0
640,0,0,3,4,1,1,1,40510,1,3,3,5.0,0,2,3,1,0,0
641,0,1,1,0,1,5,3,168350,1,11,1,3.0,0,2,3,1,0,0
642,0,1,3,0,0,1,2,62300,1,14,0,2.0,0,0,2,3,0,0
643,1,1,1,3,0,5,1,47170,2,5,1,1.0,0,2,1,2,0,0
644,1,0,3,0,1,5,2,132370,1,1,1,5.0,0,3,1,2,0,0
645,0,2,3,0,1,5,2,37550,1,6,0,1.0,0,0,2,1,0,0
646,0,2,3,2,0,5,1,65820,1,17,1,1.0,1,2,3,1,0,0
647,0,0,0,3,0,6,2,74060,1,1,2,6.0,0,3,3,3,0,0
649,1,1,3,2,0,5,2,27410,1,9,1,0.0,0,2,2,2,0,0
650,1,1,2,0,1,5,1,42620,1,4,0,7.0,3,1,1,1,0,0
651,1,2,1,0,1,1,2,161840,1,8,1,0.0,0,3,2,1,0,0
652,0,0,3,3,0,5,3,115570,1,2,0,1.0,0,1,3,1,1,0
653,0,1,2,2,0,5,3,18780,1,2,1,1.0,0,3,2,1,0,0
654,0,0,0,0,1,6,1,109320,2,1,1,1.0,1,2,3,1,0,1
655,0,0,2,0,2,1,2,68110,1,9,1,1.0,2,2,3,2,0,0
656,0,0,2,5,2,5,2,43060,1,12,2,2.0,1,0,1,1,0,1
657,1,2,2,0,1,8,2,48590,0,27,1,1.0,15,3,1,1,1,0
658,1,0,1,2,1,1,4,53370,2,20,1,1.0,2,0,2,0,0,1
659,0,1,3,0,1,6,1,23400,1,1,1,2.0,0,3,1,1,0,0
660,0,0,3,2,0,7,3,74910,1,13,1,0.0,0,2,0,1,0,0
661,0,2,2,0,1,4,2,105270,2,14,0,4.0,11,3,1,2,0,0
662,0,0,1,0,1,1,2,165950,1,4,1,6.0,5,3,3,2,1,0
663,1,2,3,2,0,1,3,88340,2,14,1,4.0,5,2,1,3,0,0
664,1,0,2,1,1,8,1,55770,2,2,0,0.0,0,3,2,2,0,0
665,0,2,3,0,1,1,2,47070,1,3,0,1.0,14,2,0,2,0,0
666,0,1,2,0,0,2,2,24000,2,1,1,4.0,1,2,1,3,0,0
667,0,1,2,0,1,0,4,98240,1,9,0,0.0,2,2,2,1,0,0
668,1,1,3,0,1,8,1,64470,1,23,0,6.0,0,1,1,1,0,0
669,1,0,1,2,1,5,1,195020,1,7,2,3.0,15,3,3,3,0,0
670,0,0,3,2,1,0,1,27250,1,2,1,9.0,5,2,1,1,1,0
671,1,1,3,0,1,5,2,62720,1,21,1,1.0,0,0,3,1,0,1
672,1,1,2,0,1,7,2,21270,2,2,0,1.0,2,3,3,1,0,0
673,0,0,3,2,0,1,2,182000,2,21,0,0.0,7,1,2,2,0,0
674,0,0,3,1,1,1,1,20960,0,2,3,7.0,1,2,2,1,0,0
675,1,2,3,4,1,7,1,28860,1,29,0,3.0,7,1,2,1,0,1
676,1,0,3,0,0,7,2,20330,1,1,1,2.0,1,3,0,2,0,0
677,0,0,1,0,1,1,1,36220,1,18,0,1.0,2,3,1,2,1,0
678,1,1,3,1,1,2,1,42330,1,10,0,1.0,0,2,3,3,0,0
680,1,2,0,3,0,5,1,54600,1,29,2,6.0,15,2,1,1,0,0
681,0,2,2,1,1,5,2,21870,1,27,1,1.0,2,0,2,1,0,0
682,1,1,2,4,1,2,1,96020,1,5,1,1.0,1,3,2,1,0,1
683,0,0,1,0,1,5,2,28360,1,18,0,0.0,0,2,0,1,1,1
684,0,1,0,3,0,4,4,40890,1,9,0,0.0,6,0,3,1,0,0
685,0,1,2,3,0,2,2,166270,1,1,0,3.0,1,3,2,1,0,0
686,0,0,2,2,0,1,1,26190,1,4,1,6.0,5,3,0,3,0,0
687,0,1,2,2,1,2,5,56790,0,1,0,0.0,7,2,3,1,0,0
688,1,1,1,2,1,5,5,154020,1,20,0,4.0,1,3,0,1,1,0
689,0,0,0,1,0,5,1,59850,1,8,3,2.0,1,3,1,1,0,1
690,0,0,1,4,1,5,3,25790,1,3,1,9.0,7,1,1,2,0,1
691,1,1,3,2,1,2,1,30410,1,6,1,1.0,0,1,0,1,0,0
692,0,0,0,2,1,0,2,34470,1,26,0,0.0,1,0,2,1,0,0
693,0,2,1,2,1,2,1,195130,0,1,1,1.0,9,3,2,2,0,0
694,1,0,2,0,0,4,1,27730,0,6,0,1.0,11,2,1,1,0,0
695,0,0,0,0,1,2,1,71040,2,3,1,1.0,2,3,1,3,0,1
